trading_time,symbol,ltp,volume,num_trades
2025-08-05 09:20:00,WIPRO,254.45,6640387,66512
2025-08-05 09:20:05,WIPRO,256.1,12083645,117124
2025-08-05 09:20:10,WIPRO,253.2,8839105,88004
2025-08-05 09:20:15,WIPRO,251.8,11714159,100429
2025-08-05 09:20:20,WIPRO,256.5,19791711,136844
2025-08-05 09:20:25,WIPRO,241.71,10582438,97358
2025-08-05 09:20:30,WIPRO,240.5,11434833,108236
2025-08-05 09:20:35,WIPRO,244,9130056,88615
2025-08-05 09:20:40,WIPRO,240.7,8869045,70760
2025-08-05 09:20:45,WIPRO,243.2,12170446,111265
2025-08-05 09:20:50,WIPRO,242.5,14411726,104403
2025-08-05 09:20:55,WIPRO,240.8,14206640,93233
2025-08-05 09:21:00,WIPRO,241.75,16647246,107681
2025-08-05 09:21:05,WIPRO,240.7,14218414,85423
2025-08-05 09:21:10,WIPRO,240.5,16620430,111293
2025-08-05 09:21:15,WIPRO,242.7,23000820,128941
2025-08-05 09:21:20,WIPRO,243.2,31898042,193934
2025-08-05 09:21:25,WIPRO,234,18367713,140022
2025-08-05 09:21:30,WIPRO,238.3,16298364,130844
2025-08-05 09:21:35,WIPRO,237.4,54875421,383213
2025-08-05 09:21:40,WIPRO,247.6,16203319,130894
2025-08-05 09:21:45,WIPRO,244.4,10694621,92233
2025-08-05 09:21:50,WIPRO,240.4,11205821,112385
2025-08-05 09:21:55,WIPRO,236.8,19063559,177126
2025-08-05 09:22:00,WIPRO,247.2,13806651,97863
2025-08-05 09:22:05,WIPRO,243.15,13011904,197179
2025-08-05 09:22:10,WIPRO,246.95,14639785,131920
2025-08-05 09:22:15,WIPRO,256.65,12262561,126957
2025-08-05 09:22:20,WIPRO,263.5,7136992,65188
2025-08-05 09:22:25,WIPRO,262.25,8388635,89708
2025-08-05 09:22:30,WIPRO,262.5,14283389,124803
2025-08-05 09:22:35,WIPRO,272,14783522,128142
2025-08-05 09:22:40,WIPRO,267.2,7308412,89521
2025-08-05 09:22:45,WIPRO,269.95,12563930,116461
2025-08-05 09:22:50,WIPRO,269,9269617,87706
2025-08-05 09:22:55,WIPRO,264.3,22659168,145333
2025-08-05 09:23:00,WIPRO,267.7,17038774,144401
2025-08-05 09:23:05,WIPRO,265.9,14044300,117529
2025-08-05 09:23:10,WIPRO,261.5,11450247,117088
2025-08-05 09:23:15,WIPRO,259.95,12697930,126107
2025-08-05 09:23:20,WIPRO,264.2,8683943,111642
2025-08-05 09:23:25,WIPRO,268.2,18584311,180741
2025-08-05 09:23:30,WIPRO,278.7,8602609,100269
2025-08-05 09:23:35,WIPRO,280.8,8165123,98734
2025-08-05 09:23:40,WIPRO,284.4,8097300,81562
2025-08-05 09:23:45,WIPRO,285.25,9782051,105031
2025-08-05 09:23:50,WIPRO,284.6,10285712,108693
2025-08-05 09:23:55,WIPRO,279.85,9331785,111451
2025-08-05 09:24:00,WIPRO,283.3,11471554,135618
2025-08-05 09:24:05,WIPRO,278.5,17458839,179013
2025-08-05 09:24:10,WIPRO,292.35,15555649,157896
2025-08-05 09:24:15,WIPRO,291.3,10810040,109038
2025-08-05 09:24:20,WIPRO,295,12600963,143817
2025-08-05 09:24:25,WIPRO,305.8,8722925,86732
2025-08-05 09:24:30,WIPRO,313.1,7697134,71909
2025-08-05 09:24:35,WIPRO,313.2,7835672,97876
2025-08-05 09:24:40,WIPRO,311.5,10368789,118208
2025-08-05 09:24:45,WIPRO,306.1,7507772,82489
2025-08-05 09:24:50,WIPRO,308.15,7371341,77927
2025-08-05 09:24:55,WIPRO,309,8832731,102188
2025-08-05 09:25:00,WIPRO,310.05,9668342,125445
2025-08-05 09:25:05,WIPRO,312.75,10627890,109307
2025-08-05 09:25:10,WIPRO,319,12304840,108216
2025-08-05 09:25:15,WIPRO,317,8589587,72987
2025-08-05 09:25:20,WIPRO,317.3,15062390,108568
2025-08-05 09:25:25,WIPRO,316.75,9628027,85969
2025-08-05 09:25:30,WIPRO,316.15,15366864,123243
2025-08-05 09:25:35,WIPRO,313.1,14877076,139269
2025-08-05 09:25:40,WIPRO,305.55,6046117,67619
2025-08-05 09:25:45,WIPRO,312.2,15597644,107818
2025-08-05 09:25:50,WIPRO,309.5,9984186,101415
2025-08-05 09:25:55,WIPRO,312,16338112,117876
2025-08-05 09:26:00,WIPRO,304.95,12077491,102233
2025-08-05 09:26:05,WIPRO,308,12372895,131012
2025-08-05 09:26:10,WIPRO,319.95,17479586,162614
2025-08-05 09:26:15,WIPRO,317.7,39904371,372523
2025-08-05 09:26:20,WIPRO,309.9,30859317,261178
2025-08-05 09:26:25,WIPRO,298.15,15619474,136792
2025-08-05 09:26:30,WIPRO,300.5,39380165,291765
2025-08-05 09:26:35,WIPRO,281.7,9358955,122143
2025-08-05 09:26:40,WIPRO,288.85,10345666,145955
2025-08-05 09:26:45,WIPRO,292.6,4662694,77903
2025-08-05 09:26:50,WIPRO,292.9,7670070,94571
2025-08-05 09:26:55,WIPRO,292.55,9541248,111331
2025-08-05 09:27:00,WIPRO,299.65,19505556,195857
2025-08-05 09:27:05,WIPRO,292.55,7964702,111802
2025-08-05 09:27:10,WIPRO,296.7,7937785,87090
2025-08-05 09:27:15,WIPRO,293.9,7381943,79777
2025-08-05 09:27:20,WIPRO,294,9173687,127575
2025-08-05 09:27:25,WIPRO,295.2,12535720,171050
2025-08-05 09:27:30,WIPRO,303,8800435,148575
2025-08-05 09:27:35,WIPRO,300.6,7878201,70506
2025-08-05 09:27:40,WIPRO,302,9337030,105060
2025-08-05 09:27:45,WIPRO,304,13709891,119604
2025-08-05 09:27:50,WIPRO,309.4,8063921,81568
2025-08-05 09:27:55,WIPRO,304.8,6516148,96741
2025-08-05 09:28:00,WIPRO,305.75,8837902,95955
2025-08-05 09:28:05,WIPRO,307.5,6693583,87521
2025-08-05 09:28:10,WIPRO,305.85,22214824,143471
2025-08-05 09:28:15,WIPRO,312.75,12405595,128282
2025-08-05 09:28:20,WIPRO,311.95,10965226,127057
2025-08-05 09:28:25,WIPRO,308.9,10568517,130871
2025-08-05 09:28:30,WIPRO,308.7,7221189,80436
2025-08-05 09:28:35,WIPRO,310.25,7382211,133262
2025-08-05 09:28:40,WIPRO,309.55,12958440,155980
2025-08-05 09:28:45,WIPRO,308.7,8608406,109206
2025-08-05 09:28:50,WIPRO,308,17028502,184274
2025-08-05 09:28:55,WIPRO,305.3,9285213,120217
2025-08-05 09:29:00,WIPRO,297.4,7894350,107637
2025-08-05 09:29:05,WIPRO,299.15,13487264,184617
2025-08-05 09:29:10,WIPRO,294.3,14036431,192217
2025-08-05 09:29:15,WIPRO,291.8,15445286,241078
2025-08-05 09:29:20,WIPRO,585,5597000,113636
2025-08-05 09:29:25,WIPRO,579,4270056,101163
2025-08-05 09:29:30,WIPRO,574.2,5948278,130985
2025-08-05 09:29:35,WIPRO,583.85,6829838,96998
2025-08-05 09:29:40,WIPRO,588.3,7885670,100727
2025-08-05 09:29:45,WIPRO,583.7,11648737,117152
2025-08-05 09:29:50,WIPRO,571.4,7366616,109184
2025-08-05 09:29:55,WIPRO,557,5836304,106572
2025-08-05 09:30:00,WIPRO,561,6459889,90880
2025-08-05 09:30:05,WIPRO,553.95,7644882,123477
2025-08-05 09:30:10,WIPRO,566.9,4891760,117854
2025-08-05 09:30:15,WIPRO,570.05,5695600,102437
2025-08-05 09:30:20,WIPRO,569.05,5630445,108985
2025-08-05 09:30:25,WIPRO,572.9,8069722,138522
2025-08-05 09:30:30,WIPRO,568.6,10426329,183221
2025-08-05 09:30:35,WIPRO,563,5998571,104332
2025-08-05 09:30:40,WIPRO,565,9777442,142103
2025-08-05 09:30:45,WIPRO,544,3431130,104857
2025-08-05 09:30:50,WIPRO,541.8,4927780,102676
2025-08-05 09:30:55,WIPRO,551.5,981405,28631
2025-08-05 09:31:00,WIPRO,553.1,7840047,117481
2025-08-05 09:31:05,WIPRO,566.5,10377746,145868
2025-08-05 09:31:10,WIPRO,561.05,6027815,99440
2025-08-05 09:31:15,WIPRO,559.2,5592929,112113
2025-08-05 09:31:20,WIPRO,544.8,5062270,79747
2025-08-05 09:31:25,WIPRO,547.6,4788302,73877
2025-08-05 09:31:30,WIPRO,547.15,6349288,96079
2025-08-05 09:31:35,WIPRO,546,9239150,135345
2025-08-05 09:31:40,WIPRO,547.2,11983482,197938
2025-08-05 09:31:45,WIPRO,547.75,37326527,430239
2025-08-05 09:31:50,WIPRO,528.7,11877639,123685
2025-08-05 09:31:55,WIPRO,532.5,6276811,89889
2025-08-05 09:32:00,WIPRO,532.7,10800626,139212
2025-08-05 09:32:05,WIPRO,550.7,16568133,402524
2025-08-05 09:32:10,WIPRO,528.45,4218491,67047
2025-08-05 09:32:15,WIPRO,526.1,6310122,128185
2025-08-05 09:32:20,WIPRO,532.8,4420844,75937
2025-08-05 09:32:25,WIPRO,528.25,5751402,99618
2025-08-05 09:32:30,WIPRO,530.55,4939037,86426
2025-08-05 09:32:35,WIPRO,533.6,5961377,90123
2025-08-05 09:32:40,WIPRO,529.8,7017684,128928
2025-08-05 09:32:45,WIPRO,546.05,4705637,73430
2025-08-05 09:32:50,WIPRO,540.4,4099723,72853
2025-08-05 09:32:55,WIPRO,542,13231192,143591
2025-08-05 09:33:00,WIPRO,539.95,5701700,102748
2025-08-05 09:33:05,WIPRO,535,4032598,68102
2025-08-05 09:33:10,WIPRO,539,6177847,92764
2025-08-05 09:33:15,WIPRO,533,4272145,73277
2025-08-05 09:33:20,WIPRO,538.2,8332116,83666
2025-08-05 09:33:25,WIPRO,535,10484591,135094
2025-08-05 09:33:30,WIPRO,537.7,8332760,138689
2025-08-05 09:33:35,WIPRO,550.6,4364119,83124
2025-08-05 09:33:40,WIPRO,551.05,5544289,110124
2025-08-05 09:33:45,WIPRO,550.1,17959853,212317
2025-08-05 09:33:50,WIPRO,528.5,7889737,167465
2025-08-05 09:33:55,WIPRO,516,4130762,74007
2025-08-05 09:34:00,WIPRO,525.25,5143636,81752
2025-08-05 09:34:05,WIPRO,516.5,5959770,61816
2025-08-05 09:34:10,WIPRO,521.5,7289977,87136
2025-08-05 09:34:15,WIPRO,525.15,6034559,69496
2025-08-05 09:34:20,WIPRO,519.65,10201064,120722
2025-08-05 09:34:25,WIPRO,535,7528343,107595
2025-08-05 09:34:30,WIPRO,532.5,7867991,89740
2025-08-05 09:34:35,WIPRO,539.05,9717402,95523
2025-08-05 09:34:40,WIPRO,538.8,12842659,191366
2025-08-05 09:34:45,WIPRO,536.35,17187783,202576
2025-08-05 09:34:50,WIPRO,517.2,3982898,58350
2025-08-05 09:34:55,WIPRO,520.5,8675690,108967
2025-08-05 09:35:00,WIPRO,513,5638853,71998
2025-08-05 09:35:05,WIPRO,519.15,5748253,85781
2025-08-05 09:35:10,WIPRO,528,3227201,62328
2025-08-05 09:35:15,WIPRO,524.5,4771906,72550
2025-08-05 09:35:20,WIPRO,520,5733281,79050
2025-08-05 09:35:25,WIPRO,516.1,12965570,147094
2025-08-05 09:35:30,WIPRO,495.7,5560878,81615
2025-08-05 09:35:35,WIPRO,490.4,3144709,55702
2025-08-05 09:35:40,WIPRO,489.5,3669234,53159
2025-08-05 09:35:45,WIPRO,239.33,8922847,79296
2025-08-05 09:35:50,WIPRO,242.8,6190830,85305
2025-08-05 09:35:55,WIPRO,239.75,7700190,103533
2025-08-05 09:36:00,WIPRO,245.45,7383968,64537
2025-08-05 09:36:05,WIPRO,245.8,5234393,64857
2025-08-05 09:36:10,WIPRO,242.38,7436999,99441
2025-08-05 09:36:15,WIPRO,248.25,7338764,84657
2025-08-05 09:36:20,WIPRO,250.25,6057152,63965
2025-08-05 09:36:25,WIPRO,251.35,12923128,87366
2025-08-05 09:36:30,WIPRO,250.2,8998911,122372
2025-08-05 09:36:35,WIPRO,259.7,8427780,96017
2025-08-05 09:36:40,WIPRO,262.2,8139900,70205
2025-08-05 09:36:45,WIPRO,261,6510321,56622
2025-08-05 09:36:50,WIPRO,260.1,6724044,68578
2025-08-05 09:36:55,WIPRO,260.9,12190000,105649
2025-08-05 09:37:00,WIPRO,266.35,30319126,206966
2025-08-05 09:37:05,WIPRO,258.75,7484171,76199
2025-08-05 09:37:10,WIPRO,263,12179338,84066
2025-08-05 09:37:15,WIPRO,257.5,8750149,83644
2025-08-05 09:37:20,WIPRO,254.25,10388421,111556
2025-08-05 09:37:25,WIPRO,258.1,13109857,106302
2025-08-05 09:37:30,WIPRO,265.1,6911031,70245
2025-08-05 09:37:35,WIPRO,267.3,11564433,82512
2025-08-05 09:37:40,WIPRO,269.75,5519016,61212
2025-08-05 09:37:45,WIPRO,267.8,4849218,45796
2025-08-05 09:37:50,WIPRO,269.45,7141779,56595
2025-08-05 09:37:55,WIPRO,267.2,9357962,116740
2025-08-05 09:38:00,WIPRO,267.15,8750887,77570
2025-08-05 09:38:05,WIPRO,264.3,3886095,58198
2025-08-05 09:38:10,WIPRO,266.49,7119563,101877
2025-08-05 09:38:15,WIPRO,265.4,8906108,112283
2025-08-05 09:38:20,WIPRO,268,8564099,87330
2025-08-05 09:38:25,WIPRO,269.15,5331739,72178
2025-08-05 09:38:30,WIPRO,264.89,6319428,70987
2025-08-05 09:38:35,WIPRO,263.5,6214062,64958
2025-08-05 09:38:40,WIPRO,265.8,12904674,76477
2025-08-05 09:38:45,WIPRO,265,14184486,145765
2025-08-05 09:38:50,WIPRO,261.85,5016660,56803
2025-08-05 09:38:55,WIPRO,262.9,7528454,89577
2025-08-05 09:39:00,WIPRO,262.8,10935361,91234
2025-08-05 09:39:05,WIPRO,260.59,8692116,95629
2025-08-05 09:39:10,WIPRO,259.06,14528657,125900
2025-08-05 09:39:15,WIPRO,259,17268454,125033
2025-08-05 09:39:20,WIPRO,254.69,10739851,119143
2025-08-05 09:39:25,WIPRO,251.72,9193904,101064
2025-08-05 09:39:30,WIPRO,248.5,4445411,65205
2025-08-05 09:39:35,WIPRO,248.2,6468060,68321
2025-08-05 09:39:40,WIPRO,247.05,6698150,94039
2025-08-05 09:39:45,WIPRO,246.47,8573438,132360
2025-08-05 09:39:50,WIPRO,247.58,5846259,90742
2025-08-05 09:39:55,WIPRO,249.6,13858429,79659
2025-08-05 09:40:00,WIPRO,250.52,11785042,113827
2025-08-05 09:40:05,WIPRO,247.5,6205160,57452
2025-08-05 09:40:10,WIPRO,248.35,6861143,69257
2025-08-05 09:40:15,WIPRO,250.25,3690751,47579
2025-08-05 09:40:20,WIPRO,247.8,7437642,62388
2025-08-05 09:40:25,WIPRO,246.05,11469037,134939
2025-08-05 09:40:30,WIPRO,250.78,5313593,84857
2025-08-05 09:40:35,WIPRO,250.2,9366429,74602
2025-08-05 09:40:40,WIPRO,251.55,6788784,84813
2025-08-05 09:40:45,WIPRO,254.45,6640387,66512
2025-08-05 09:40:50,WIPRO,256.1,12083645,117124
2025-08-05 09:40:55,WIPRO,253.2,8839105,88004
2025-08-05 09:41:00,WIPRO,251.8,11714159,100429
2025-08-05 09:41:05,WIPRO,256.5,19791711,136844
2025-08-05 09:41:10,WIPRO,241.71,10582438,97358
2025-08-05 09:41:15,WIPRO,240.5,11434833,108236
2025-08-05 09:41:20,WIPRO,244,9130056,88615
2025-08-05 09:41:25,WIPRO,240.7,8869045,70760
2025-08-05 09:41:30,WIPRO,243.2,12170446,111265
2025-08-05 09:41:35,WIPRO,242.5,14411726,104403
2025-08-05 09:41:40,WIPRO,240.8,14206640,93233
2025-08-05 09:41:45,WIPRO,241.75,16647246,107681
2025-08-05 09:41:50,WIPRO,240.7,14218414,85423
2025-08-05 09:41:55,WIPRO,240.5,16620430,111293
2025-08-05 09:42:00,WIPRO,242.7,23000820,128941
2025-08-05 09:42:05,WIPRO,243.2,31898042,193934
2025-08-05 09:42:10,WIPRO,234,18367713,140022
2025-08-05 09:42:15,WIPRO,238.3,16298364,130844
2025-08-05 09:42:20,WIPRO,237.4,54875421,383213
2025-08-05 09:42:25,WIPRO,247.6,16203319,130894
2025-08-05 09:42:30,WIPRO,244.4,10694621,92233
2025-08-05 09:42:35,WIPRO,240.4,11205821,112385
2025-08-05 09:42:40,WIPRO,236.8,19063559,177126
2025-08-05 09:42:45,WIPRO,247.2,13806651,97863
2025-08-05 09:42:50,WIPRO,243.15,13011904,197179
2025-08-05 09:42:55,WIPRO,246.95,14639785,131920
2025-08-05 09:43:00,WIPRO,256.65,12262561,126957
2025-08-05 09:43:05,WIPRO,263.5,7136992,65188
2025-08-05 09:43:10,WIPRO,262.25,8388635,89708
2025-08-05 09:43:15,WIPRO,262.5,14283389,124803
2025-08-05 09:43:20,WIPRO,272,14783522,128142
2025-08-05 09:43:25,WIPRO,267.2,7308412,89521
2025-08-05 09:43:30,WIPRO,269.95,12563930,116461
2025-08-05 09:43:35,WIPRO,269,9269617,87706
2025-08-05 09:43:40,WIPRO,264.3,22659168,145333
2025-08-05 09:43:45,WIPRO,267.7,17038774,144401
2025-08-05 09:43:50,WIPRO,265.9,14044300,117529
2025-08-05 09:43:55,WIPRO,261.5,11450247,117088
2025-08-05 09:44:00,WIPRO,259.95,12697930,126107
2025-08-05 09:44:05,WIPRO,264.2,8683943,111642
2025-08-05 09:44:10,WIPRO,268.2,18584311,180741
2025-08-05 09:44:15,WIPRO,278.7,8602609,100269
2025-08-05 09:44:20,WIPRO,280.8,8165123,98734
2025-08-05 09:44:25,WIPRO,284.4,8097300,81562
2025-08-05 09:44:30,WIPRO,285.25,9782051,105031
2025-08-05 09:44:35,WIPRO,284.6,10285712,108693
2025-08-05 09:44:40,WIPRO,279.85,9331785,111451
2025-08-05 09:44:45,WIPRO,283.3,11471554,135618
2025-08-05 09:44:50,WIPRO,278.5,17458839,179013
2025-08-05 09:44:55,WIPRO,292.35,15555649,157896
2025-08-05 09:45:00,WIPRO,291.3,10810040,109038
2025-08-05 09:45:05,WIPRO,295,12600963,143817
2025-08-05 09:45:10,WIPRO,305.8,8722925,86732
2025-08-05 09:45:15,WIPRO,313.1,7697134,71909
2025-08-05 09:45:20,WIPRO,313.2,7835672,97876
2025-08-05 09:45:25,WIPRO,311.5,10368789,118208
2025-08-05 09:45:30,WIPRO,306.1,7507772,82489
2025-08-05 09:45:35,WIPRO,308.15,7371341,77927
2025-08-05 09:45:40,WIPRO,309,8832731,102188
2025-08-05 09:45:45,WIPRO,310.05,9668342,125445
2025-08-05 09:45:50,WIPRO,312.75,10627890,109307
2025-08-05 09:45:55,WIPRO,319,12304840,108216
2025-08-05 09:46:00,WIPRO,317,8589587,72987
2025-08-05 09:46:05,WIPRO,317.3,15062390,108568
2025-08-05 09:46:10,WIPRO,316.75,9628027,85969
2025-08-05 09:46:15,WIPRO,316.15,15366864,123243
2025-08-05 09:46:20,WIPRO,313.1,14877076,139269
2025-08-05 09:46:25,WIPRO,305.55,6046117,67619
2025-08-05 09:46:30,WIPRO,312.2,15597644,107818
2025-08-05 09:46:35,WIPRO,309.5,9984186,101415
2025-08-05 09:46:40,WIPRO,312,16338112,117876
2025-08-05 09:46:45,WIPRO,304.95,12077491,102233
2025-08-05 09:46:50,WIPRO,308,12372895,131012
2025-08-05 09:46:55,WIPRO,319.95,17479586,162614
2025-08-05 09:47:00,WIPRO,317.7,39904371,372523
2025-08-05 09:47:05,WIPRO,309.9,30859317,261178
2025-08-05 09:47:10,WIPRO,298.15,15619474,136792
2025-08-05 09:47:15,WIPRO,300.5,39380165,291765
2025-08-05 09:47:20,WIPRO,281.7,9358955,122143
2025-08-05 09:47:25,WIPRO,288.85,10345666,145955
2025-08-05 09:47:30,WIPRO,292.6,4662694,77903
2025-08-05 09:47:35,WIPRO,292.9,7670070,94571
2025-08-05 09:47:40,WIPRO,292.55,9541248,111331
2025-08-05 09:47:45,WIPRO,299.65,19505556,195857
2025-08-05 09:47:50,WIPRO,292.55,7964702,111802
2025-08-05 09:47:55,WIPRO,296.7,7937785,87090
2025-08-05 09:48:00,WIPRO,293.9,7381943,79777
2025-08-05 09:48:05,WIPRO,294,9173687,127575
2025-08-05 09:48:10,WIPRO,295.2,12535720,171050
2025-08-05 09:48:15,WIPRO,303,8800435,148575
2025-08-05 09:48:20,WIPRO,300.6,7878201,70506
2025-08-05 09:48:25,WIPRO,302,9337030,105060
2025-08-05 09:48:30,WIPRO,304,13709891,119604
2025-08-05 09:48:35,WIPRO,309.4,8063921,81568
2025-08-05 09:48:40,WIPRO,304.8,6516148,96741
2025-08-05 09:48:45,WIPRO,305.75,8837902,95955
2025-08-05 09:48:50,WIPRO,307.5,6693583,87521
2025-08-05 09:48:55,WIPRO,305.85,22214824,143471
2025-08-05 09:49:00,WIPRO,312.75,12405595,128282
2025-08-05 09:49:05,WIPRO,311.95,10965226,127057
2025-08-05 09:49:10,WIPRO,308.9,10568517,130871
2025-08-05 09:49:15,WIPRO,308.7,7221189,80436
2025-08-05 09:49:20,WIPRO,310.25,7382211,133262
2025-08-05 09:49:25,WIPRO,309.55,12958440,155980
2025-08-05 09:49:30,WIPRO,308.7,8608406,109206
2025-08-05 09:49:35,WIPRO,308,17028502,184274
2025-08-05 09:49:40,WIPRO,305.3,9285213,120217
2025-08-05 09:49:45,WIPRO,297.4,7894350,107637
2025-08-05 09:49:50,WIPRO,299.15,13487264,184617
2025-08-05 09:49:55,WIPRO,294.3,14036431,192217
2025-08-05 09:50:00,WIPRO,291.8,15445286,241078
2025-08-05 09:50:05,WIPRO,585,5597000,113636
2025-08-05 09:50:10,WIPRO,579,4270056,101163
2025-08-05 09:50:15,WIPRO,574.2,5948278,130985
2025-08-05 09:50:20,WIPRO,583.85,6829838,96998
2025-08-05 09:50:25,WIPRO,588.3,7885670,100727
2025-08-05 09:50:30,WIPRO,583.7,11648737,117152
2025-08-05 09:50:35,WIPRO,571.4,7366616,109184
2025-08-05 09:50:40,WIPRO,557,5836304,106572
2025-08-05 09:50:45,WIPRO,561,6459889,90880
2025-08-05 09:50:50,WIPRO,553.95,7644882,123477
2025-08-05 09:50:55,WIPRO,566.9,4891760,117854
2025-08-05 09:51:00,WIPRO,570.05,5695600,102437
2025-08-05 09:51:05,WIPRO,569.05,5630445,108985
2025-08-05 09:51:10,WIPRO,572.9,8069722,138522
2025-08-05 09:51:15,WIPRO,568.6,10426329,183221
2025-08-05 09:51:20,WIPRO,563,5998571,104332
2025-08-05 09:51:25,WIPRO,565,9777442,142103
2025-08-05 09:51:30,WIPRO,544,3431130,104857
2025-08-05 09:51:35,WIPRO,541.8,4927780,102676
2025-08-05 09:51:40,WIPRO,551.5,981405,28631
2025-08-05 09:51:45,WIPRO,553.1,7840047,117481
2025-08-05 09:51:50,WIPRO,566.5,10377746,145868
2025-08-05 09:51:55,WIPRO,561.05,6027815,99440
2025-08-05 09:52:00,WIPRO,559.2,5592929,112113
2025-08-05 09:52:05,WIPRO,544.8,5062270,79747
2025-08-05 09:52:10,WIPRO,547.6,4788302,73877
2025-08-05 09:52:15,WIPRO,547.15,6349288,96079
2025-08-05 09:52:20,WIPRO,546,9239150,135345
2025-08-05 09:52:25,WIPRO,547.2,11983482,197938
2025-08-05 09:52:30,WIPRO,547.75,37326527,430239
2025-08-05 09:52:35,WIPRO,528.7,11877639,123685
2025-08-05 09:52:40,WIPRO,532.5,6276811,89889
2025-08-05 09:52:45,WIPRO,532.7,10800626,139212
2025-08-05 09:52:50,WIPRO,550.7,16568133,402524
2025-08-05 09:52:55,WIPRO,528.45,4218491,67047
2025-08-05 09:53:00,WIPRO,526.1,6310122,128185
2025-08-05 09:53:05,WIPRO,532.8,4420844,75937
2025-08-05 09:53:10,WIPRO,528.25,5751402,99618
2025-08-05 09:53:15,WIPRO,530.55,4939037,86426
2025-08-05 09:53:20,WIPRO,533.6,5961377,90123
2025-08-05 09:53:25,WIPRO,529.8,7017684,128928
2025-08-05 09:53:30,WIPRO,546.05,4705637,73430
2025-08-05 09:53:35,WIPRO,540.4,4099723,72853
2025-08-05 09:53:40,WIPRO,542,13231192,143591
2025-08-05 09:53:45,WIPRO,539.95,5701700,102748
2025-08-05 09:53:50,WIPRO,535,4032598,68102
2025-08-05 09:53:55,WIPRO,539,6177847,92764
2025-08-05 09:54:00,WIPRO,533,4272145,73277
2025-08-05 09:54:05,WIPRO,538.2,8332116,83666
