trading_time,symbol,ltp,volume,num_trades
2025-08-05 09:26:05,HDFCLIFE,609,1730503,66244
2025-08-05 09:26:10,HDFCLIFE,621.3,1793560,57558
2025-08-05 09:26:15,HDFCLIFE,620.55,1673008,72270
2025-08-05 09:26:20,HDFCLIFE,617.5,2296057,67717
2025-08-05 09:26:25,HDFCLIFE,624.4,1820019,53469
2025-08-05 09:26:30,HDFCLIFE,633.6,1956252,55204
2025-08-05 09:26:35,HDFCLIFE,642.95,3671715,90587
2025-08-05 09:26:40,HDFCLIFE,641.7,24198675,328778
2025-08-05 09:26:45,HDFCLIFE,593.7,5633587,178620
2025-08-05 09:26:50,HDFCLIFE,600.95,3122102,107826
2025-08-05 09:26:55,HDFCLIFE,600.5,2105862,121083
2025-08-05 09:27:00,HDFCLIFE,610.3,1966939,101909
2025-08-05 09:27:05,HDFCLIFE,614,2141675,83553
2025-08-05 09:27:10,HDFCLIFE,617.75,1861556,110718
2025-08-05 09:27:15,HDFCLIFE,619.95,2813892,69652
2025-08-05 09:27:20,HDFCLIFE,607.65,5743310,89422
2025-08-05 09:27:25,HDFCLIFE,624,2956679,58496
2025-08-05 09:27:30,HDFCLIFE,620,2449967,61803
2025-08-05 09:27:35,HDFCLIFE,617.8,1386549,33784
2025-08-05 09:27:40,HDFCLIFE,617.95,2645522,55465
2025-08-05 09:27:45,HDFCLIFE,617.3,1564417,52386
2025-08-05 09:27:50,HDFCLIFE,620.8,726298,29723
2025-08-05 09:27:55,HDFCLIFE,625.5,3523864,62868
2025-08-05 09:28:00,HDFCLIFE,622,1445089,58597
2025-08-05 09:28:05,HDFCLIFE,620.5,2924609,82173
2025-08-05 09:28:10,HDFCLIFE,623.75,3996244,77861
2025-08-05 09:28:15,HDFCLIFE,624.1,3779968,85920
2025-08-05 09:28:20,HDFCLIFE,624.15,4331195,56420
2025-08-05 09:28:25,HDFCLIFE,628.1,3179067,68587
2025-08-05 09:28:30,HDFCLIFE,635.45,2175242,64157
2025-08-05 09:28:35,HDFCLIFE,633.15,2573194,77216
2025-08-05 09:28:40,HDFCLIFE,626.5,3807072,77426
2025-08-05 09:28:45,HDFCLIFE,633.8,2396993,80831
2025-08-05 09:28:50,HDFCLIFE,634.8,6158405,128228
2025-08-05 09:28:55,HDFCLIFE,641.7,4027169,87521
2025-08-05 09:29:00,HDFCLIFE,636.2,6455327,150871
2025-08-05 09:29:05,HDFCLIFE,643.15,6163444,173584
2025-08-05 09:29:10,HDFCLIFE,650,7392523,168752
2025-08-05 09:29:15,HDFCLIFE,635,8256858,130191
2025-08-05 09:29:20,HDFCLIFE,640.2,4977558,116531
2025-08-05 09:29:25,HDFCLIFE,656,5934406,169470
2025-08-05 09:29:30,HDFCLIFE,655.1,13625371,338874
2025-08-05 09:29:35,HDFCLIFE,681.4,2422336,81885
2025-08-05 09:29:40,HDFCLIFE,681.5,1767673,90096
2025-08-05 09:29:45,HDFCLIFE,688.9,4622983,132793
2025-08-05 09:29:50,HDFCLIFE,685.35,1788502,80940
2025-08-05 09:29:55,HDFCLIFE,674.4,2194259,95581
2025-08-05 09:30:00,HDFCLIFE,679,6438490,189545
2025-08-05 09:30:05,HDFCLIFE,688.05,1666040,68006
2025-08-05 09:30:10,HDFCLIFE,693.3,1715862,93729
2025-08-05 09:30:15,HDFCLIFE,687.6,2080391,106656
2025-08-05 09:30:20,HDFCLIFE,698,2502158,89562
2025-08-05 09:30:25,HDFCLIFE,705.5,1888427,76529
2025-08-05 09:30:30,HDFCLIFE,707,1272302,59733
2025-08-05 09:30:35,HDFCLIFE,711.5,1935062,76308
2025-08-05 09:30:40,HDFCLIFE,709.3,2878220,100379
2025-08-05 09:30:45,HDFCLIFE,715.5,5036300,159966
2025-08-05 09:30:50,HDFCLIFE,710,2047984,96565
2025-08-05 09:30:55,HDFCLIFE,723,198743,11079
2025-08-05 09:31:00,HDFCLIFE,720,2028752,72472
2025-08-05 09:31:05,HDFCLIFE,725,1645358,50959
2025-08-05 09:31:10,HDFCLIFE,742.1,4585180,136844
2025-08-05 09:31:15,HDFCLIFE,719.7,1448334,62605
2025-08-05 09:31:20,HDFCLIFE,710,2852838,79960
2025-08-05 09:31:25,HDFCLIFE,716.45,1806714,58209
2025-08-05 09:31:30,HDFCLIFE,724.95,1668266,73864
2025-08-05 09:31:35,HDFCLIFE,729.75,3346783,113042
2025-08-05 09:31:40,HDFCLIFE,742.45,4508689,107777
2025-08-05 09:31:45,HDFCLIFE,743.55,3703858,103852
2025-08-05 09:31:50,HDFCLIFE,723.95,4310887,86718
2025-08-05 09:31:55,HDFCLIFE,727,5375005,157877
2025-08-05 09:32:00,HDFCLIFE,714.05,6665822,147611
2025-08-05 09:32:05,HDFCLIFE,741.2,3985624,102373
2025-08-05 09:32:10,HDFCLIFE,722.3,1984588,40405
2025-08-05 09:32:15,HDFCLIFE,724.55,2249443,73870
2025-08-05 09:32:20,HDFCLIFE,719,1743202,63635
2025-08-05 09:32:25,HDFCLIFE,710,3767320,88105
2025-08-05 09:32:30,HDFCLIFE,703,3474485,95290
2025-08-05 09:32:35,HDFCLIFE,709.3,2616851,60737
2025-08-05 09:32:40,HDFCLIFE,705,2542774,70518
2025-08-05 09:32:45,HDFCLIFE,711,1987048,59496
2025-08-05 09:32:50,HDFCLIFE,718.35,2488795,75959
2025-08-05 09:32:55,HDFCLIFE,733,4567661,83695
2025-08-05 09:33:00,HDFCLIFE,727.95,2797065,95301
2025-08-05 09:33:05,HDFCLIFE,716,1096265,43239
2025-08-05 09:33:10,HDFCLIFE,720,3212859,92120
2025-08-05 09:33:15,HDFCLIFE,727.8,2943802,66407
2025-08-05 09:33:20,HDFCLIFE,712,7891171,101910
2025-08-05 09:33:25,HDFCLIFE,700.55,2202499,69506
2025-08-05 09:33:30,HDFCLIFE,699.3,1527865,48931
2025-08-05 09:33:35,HDFCLIFE,700,2985585,85521
2025-08-05 09:33:40,HDFCLIFE,700.5,2754818,39574
2025-08-05 09:33:45,HDFCLIFE,705,1886832,71887
2025-08-05 09:33:50,HDFCLIFE,711.65,3487862,91131
2025-08-05 09:33:55,HDFCLIFE,699.85,4604184,67252
2025-08-05 09:34:00,HDFCLIFE,703.4,7366304,229129
2025-08-05 09:34:05,HDFCLIFE,734.95,2635184,74357
2025-08-05 09:34:10,HDFCLIFE,739.85,2765612,76251
2025-08-05 09:34:15,HDFCLIFE,751.85,1759438,53305
2025-08-05 09:34:20,HDFCLIFE,758.75,3031650,84534
2025-08-05 09:34:25,HDFCLIFE,754.85,6268050,122819
2025-08-05 09:34:30,HDFCLIFE,745.3,3073926,80192
2025-08-05 09:34:35,HDFCLIFE,741.85,6227807,81322
2025-08-05 09:34:40,HDFCLIFE,740,3962913,99165
2025-08-05 09:34:45,HDFCLIFE,740,2995930,51735
2025-08-05 09:34:50,HDFCLIFE,737.7,5627130,106660
2025-08-05 09:34:55,HDFCLIFE,725.6,2131814,68252
2025-08-05 09:35:00,HDFCLIFE,726.95,3898989,54395
2025-08-05 09:35:05,HDFCLIFE,726.6,3889249,114727
2025-08-05 09:35:10,HDFCLIFE,723.95,6186935,155066
2025-08-05 09:35:15,HDFCLIFE,709.55,6828474,174215
2025-08-05 09:35:20,HDFCLIFE,686.65,2352893,78456
2025-08-05 09:35:25,HDFCLIFE,690,4584181,122054
2025-08-05 09:35:30,HDFCLIFE,685.7,2962358,81762
2025-08-05 09:35:35,HDFCLIFE,682.95,5741391,101586
2025-08-05 09:35:40,HDFCLIFE,701,3723417,85916
2025-08-05 09:35:45,HDFCLIFE,759.8,2210684,54764
2025-08-05 09:35:50,HDFCLIFE,757.05,1423219,60762
2025-08-05 09:35:55,HDFCLIFE,752.4,1797969,56070
2025-08-05 09:36:00,HDFCLIFE,737.65,1988095,70677
2025-08-05 09:36:05,HDFCLIFE,741.45,2555375,68425
2025-08-05 09:36:10,HDFCLIFE,741.95,1697685,55148
2025-08-05 09:36:15,HDFCLIFE,757,1783473,81297
2025-08-05 09:36:20,HDFCLIFE,755.5,2011152,76042
2025-08-05 09:36:25,HDFCLIFE,756.5,1129341,49692
2025-08-05 09:36:30,HDFCLIFE,761.4,1509806,59322
2025-08-05 09:36:35,HDFCLIFE,760.1,1708286,55080
2025-08-05 09:36:40,HDFCLIFE,758.15,1258684,59708
2025-08-05 09:36:45,HDFCLIFE,762.65,1312711,41508
2025-08-05 09:36:50,HDFCLIFE,762.55,4334529,87026
2025-08-05 09:36:55,HDFCLIFE,751.9,2073697,51787
2025-08-05 09:37:00,HDFCLIFE,738.45,3450063,74623
2025-08-05 09:37:05,HDFCLIFE,751.5,4378210,82802
2025-08-05 09:37:10,HDFCLIFE,755.1,6273181,96124
2025-08-05 09:37:15,HDFCLIFE,757.9,2842400,77775
2025-08-05 09:37:20,HDFCLIFE,767,1794592,42293
2025-08-05 09:37:25,HDFCLIFE,757.75,3508424,62521
2025-08-05 09:37:30,HDFCLIFE,770.15,2602721,95080
2025-08-05 09:37:35,HDFCLIFE,785.6,2165913,53953
2025-08-05 09:37:40,HDFCLIFE,794.35,5033587,76554
2025-08-05 09:37:45,HDFCLIFE,789.35,2169992,56811
2025-08-05 09:37:50,HDFCLIFE,784.55,1536851,48060
2025-08-05 09:37:55,HDFCLIFE,783.9,3442861,111994
2025-08-05 09:38:00,HDFCLIFE,789.1,3248677,119358
2025-08-05 09:38:05,HDFCLIFE,810.2,2596888,114920
2025-08-05 09:38:10,HDFCLIFE,812.7,2971593,117994
2025-08-05 09:38:15,HDFCLIFE,804.95,17236651,143740
2025-08-05 09:38:20,HDFCLIFE,800.1,4290163,104305
2025-08-05 09:38:25,HDFCLIFE,786,2733266,66189
2025-08-05 09:38:30,HDFCLIFE,779,1965197,51907
2025-08-05 09:38:35,HDFCLIFE,773.65,1848140,56305
2025-08-05 09:38:40,HDFCLIFE,778,5256299,89710
2025-08-05 09:38:45,HDFCLIFE,759.8,3059158,93032
2025-08-05 09:38:50,HDFCLIFE,765.45,1059077,45780
2025-08-05 09:38:55,HDFCLIFE,773,1899985,50387
2025-08-05 09:39:00,HDFCLIFE,770.5,2304692,59426
2025-08-05 09:39:05,HDFCLIFE,752,1490695,43398
2025-08-05 09:39:10,HDFCLIFE,754.5,1600355,71265
2025-08-05 09:39:15,HDFCLIFE,763.5,1530367,50987
2025-08-05 09:39:20,HDFCLIFE,762.2,2167862,61945
2025-08-05 09:39:25,HDFCLIFE,760,3151657,80043
2025-08-05 09:39:30,HDFCLIFE,755,1215092,39045
2025-08-05 09:39:35,HDFCLIFE,761,1638871,48407
2025-08-05 09:39:40,HDFCLIFE,758.1,2322495,58809
2025-08-05 09:39:45,HDFCLIFE,758,3357675,69186
2025-08-05 09:39:50,HDFCLIFE,765,3456222,86317
2025-08-05 09:39:55,HDFCLIFE,776.25,3184086,63349
2025-08-05 09:40:00,HDFCLIFE,781,2916417,66108
2025-08-05 09:40:05,HDFCLIFE,787.55,4163057,75055
2025-08-05 09:40:10,HDFCLIFE,776,3472288,67184
2025-08-05 09:40:15,HDFCLIFE,780,2343463,58425
2025-08-05 09:40:20,HDFCLIFE,780.65,4511523,82131
2025-08-05 09:40:25,HDFCLIFE,757.6,2391952,67897
2025-08-05 09:40:30,HDFCLIFE,758,1928533,51619
2025-08-05 09:40:35,HDFCLIFE,747.25,2191829,64451
2025-08-05 09:40:40,HDFCLIFE,749.45,1187450,38696
2025-08-05 09:40:45,HDFCLIFE,748.65,1426234,43247
2025-08-05 09:40:50,HDFCLIFE,748.65,3338741,105170
2025-08-05 09:40:55,HDFCLIFE,741,2058831,62944
2025-08-05 09:41:00,HDFCLIFE,735.3,1445358,72517
2025-08-05 09:41:05,HDFCLIFE,733.65,1488045,55032
2025-08-05 09:41:10,HDFCLIFE,716.45,3210705,80101
2025-08-05 09:41:15,HDFCLIFE,718.05,3057761,81929
2025-08-05 09:41:20,HDFCLIFE,721.4,1657343,58325
2025-08-05 09:41:25,HDFCLIFE,723,1498360,63756
2025-08-05 09:41:30,HDFCLIFE,738,2761798,50082
2025-08-05 09:41:35,HDFCLIFE,726.5,3286801,103466
2025-08-05 09:41:40,HDFCLIFE,745,8732964,185049
2025-08-05 09:41:45,HDFCLIFE,715,2545118,73402
2025-08-05 09:41:50,HDFCLIFE,707.65,1944250,62876
2025-08-05 09:41:55,HDFCLIFE,702.7,3714671,83753
2025-08-05 09:42:00,HDFCLIFE,705,3814638,89289
2025-08-05 09:42:05,HDFCLIFE,708.2,2091384,67663
2025-08-05 09:42:10,HDFCLIFE,708.6,2669384,75038
2025-08-05 09:42:15,HDFCLIFE,712,6168127,122923
2025-08-05 09:42:20,HDFCLIFE,719,3105731,110298
2025-08-05 09:42:25,HDFCLIFE,717,3452538,94375
2025-08-05 09:42:30,HDFCLIFE,705.35,2306442,92660
2025-08-05 09:42:35,HDFCLIFE,684.8,3264303,96854
2025-08-05 09:42:40,HDFCLIFE,685.5,3054715,85553
2025-08-05 09:42:45,HDFCLIFE,685,3279965,81267
2025-08-05 09:42:50,HDFCLIFE,667.25,3861746,124294
2025-08-05 09:42:55,HDFCLIFE,685.9,3867188,65940
2025-08-05 09:43:00,HDFCLIFE,692.45,1353987,47622
2025-08-05 09:43:05,HDFCLIFE,694.05,3047499,105788
2025-08-05 09:43:10,HDFCLIFE,693,4620146,100236
2025-08-05 09:43:15,HDFCLIFE,684,3116601,84133
2025-08-05 09:43:20,HDFCLIFE,682,5951034,134010
2025-08-05 09:43:25,HDFCLIFE,671.15,2231203,102998
2025-08-05 09:43:30,HDFCLIFE,672.9,2019661,56290
2025-08-05 09:43:35,HDFCLIFE,681,1401023,49932
2025-08-05 09:43:40,HDFCLIFE,680.95,3725271,80959
2025-08-05 09:43:45,HDFCLIFE,672.1,4425855,96913
2025-08-05 09:43:50,HDFCLIFE,665.1,2470532,59848
2025-08-05 09:43:55,HDFCLIFE,640,2094678,52360
2025-08-05 09:44:00,HDFCLIFE,629.3,1075113,37055
2025-08-05 09:44:05,HDFCLIFE,620.65,2211232,71075
2025-08-05 09:44:10,HDFCLIFE,631.8,2704337,75264
2025-08-05 09:44:15,HDFCLIFE,636.25,2677293,78008
2025-08-05 09:44:20,HDFCLIFE,623.2,2316148,92941
2025-08-05 09:44:25,HDFCLIFE,625.3,3169440,92283
2025-08-05 09:44:30,HDFCLIFE,617.1,2491123,98117
2025-08-05 09:44:35,HDFCLIFE,618.15,2661830,48099
2025-08-05 09:44:40,HDFCLIFE,616,3262295,70668
2025-08-05 09:44:45,HDFCLIFE,618.8,3624490,110919
2025-08-05 09:44:50,HDFCLIFE,609.5,5013148,135186
2025-08-05 09:44:55,HDFCLIFE,615,1831493,74038
2025-08-05 09:45:00,HDFCLIFE,620,1606709,44404
2025-08-05 09:45:05,HDFCLIFE,617.75,983443,42718
2025-08-05 09:45:10,HDFCLIFE,622.5,1627631,59167
2025-08-05 09:45:15,HDFCLIFE,620.4,2881981,67736
2025-08-05 09:45:20,HDFCLIFE,623,2007325,61497
2025-08-05 09:45:25,HDFCLIFE,618.7,1887686,76295
2025-08-05 09:45:30,HDFCLIFE,624,1860572,68311
2025-08-05 09:45:35,HDFCLIFE,624.95,1693078,56209
2025-08-05 09:45:40,HDFCLIFE,629.3,2808139,96311
2025-08-05 09:45:45,HDFCLIFE,628.85,3378279,87765
2025-08-05 09:45:50,HDFCLIFE,620.2,2327875,69162
2025-08-05 09:45:55,HDFCLIFE,634,3394573,98246
2025-08-05 09:46:00,HDFCLIFE,637.1,2538330,76073
2025-08-05 09:46:05,HDFCLIFE,634,4837012,142226
2025-08-05 09:46:10,HDFCLIFE,626.5,4467504,78348
2025-08-05 09:46:15,HDFCLIFE,626,3244955,55542
2025-08-05 09:46:20,HDFCLIFE,622,3293387,71843
2025-08-05 09:46:25,HDFCLIFE,625,10039413,193732
2025-08-05 09:46:30,HDFCLIFE,638.85,1012392,42673
2025-08-05 09:46:35,HDFCLIFE,635,2899445,64602
2025-08-05 09:46:40,HDFCLIFE,628.15,2005819,59971
2025-08-05 09:46:45,HDFCLIFE,612,2662789,90523
2025-08-05 09:46:50,HDFCLIFE,609,1730503,66244
2025-08-05 09:46:55,HDFCLIFE,621.3,1793560,57558
2025-08-05 09:47:00,HDFCLIFE,620.55,1673008,72270
2025-08-05 09:47:05,HDFCLIFE,617.5,2296057,67717
2025-08-05 09:47:10,HDFCLIFE,624.4,1820019,53469
2025-08-05 09:47:15,HDFCLIFE,633.6,1956252,55204
2025-08-05 09:47:20,HDFCLIFE,642.95,3671715,90587
2025-08-05 09:47:25,HDFCLIFE,641.7,24198675,328778
2025-08-05 09:47:30,HDFCLIFE,593.7,5633587,178620
2025-08-05 09:47:35,HDFCLIFE,600.95,3122102,107826
2025-08-05 09:47:40,HDFCLIFE,600.5,2105862,121083
2025-08-05 09:47:45,HDFCLIFE,610.3,1966939,101909
2025-08-05 09:47:50,HDFCLIFE,614,2141675,83553
2025-08-05 09:47:55,HDFCLIFE,617.75,1861556,110718
2025-08-05 09:48:00,HDFCLIFE,619.95,2813892,69652
2025-08-05 09:48:05,HDFCLIFE,607.65,5743310,89422
2025-08-05 09:48:10,HDFCLIFE,624,2956679,58496
2025-08-05 09:48:15,HDFCLIFE,620,2449967,61803
2025-08-05 09:48:20,HDFCLIFE,617.8,1386549,33784
2025-08-05 09:48:25,HDFCLIFE,617.95,2645522,55465
2025-08-05 09:48:30,HDFCLIFE,617.3,1564417,52386
2025-08-05 09:48:35,HDFCLIFE,620.8,726298,29723
2025-08-05 09:48:40,HDFCLIFE,625.5,3523864,62868
2025-08-05 09:48:45,HDFCLIFE,622,1445089,58597
2025-08-05 09:48:50,HDFCLIFE,620.5,2924609,82173
2025-08-05 09:48:55,HDFCLIFE,623.75,3996244,77861
2025-08-05 09:49:00,HDFCLIFE,624.1,3779968,85920
2025-08-05 09:49:05,HDFCLIFE,624.15,4331195,56420
2025-08-05 09:49:10,HDFCLIFE,628.1,3179067,68587
2025-08-05 09:49:15,HDFCLIFE,635.45,2175242,64157
2025-08-05 09:49:20,HDFCLIFE,633.15,2573194,77216
2025-08-05 09:49:25,HDFCLIFE,626.5,3807072,77426
2025-08-05 09:49:30,HDFCLIFE,633.8,2396993,80831
2025-08-05 09:49:35,HDFCLIFE,634.8,6158405,128228
2025-08-05 09:49:40,HDFCLIFE,641.7,4027169,87521
2025-08-05 09:49:45,HDFCLIFE,636.2,6455327,150871
2025-08-05 09:49:50,HDFCLIFE,643.15,6163444,173584
2025-08-05 09:49:55,HDFCLIFE,650,7392523,168752
2025-08-05 09:50:00,HDFCLIFE,635,8256858,130191
2025-08-05 09:50:05,HDFCLIFE,640.2,4977558,116531
2025-08-05 09:50:10,HDFCLIFE,656,5934406,169470
2025-08-05 09:50:15,HDFCLIFE,655.1,13625371,338874
2025-08-05 09:50:20,HDFCLIFE,681.4,2422336,81885
2025-08-05 09:50:25,HDFCLIFE,681.5,1767673,90096
2025-08-05 09:50:30,HDFCLIFE,688.9,4622983,132793
2025-08-05 09:50:35,HDFCLIFE,685.35,1788502,80940
2025-08-05 09:50:40,HDFCLIFE,674.4,2194259,95581
2025-08-05 09:50:45,HDFCLIFE,679,6438490,189545
