trading_time,symbol,ltp,volume,num_trades
2025-08-05 09:28:20,SUNPHARMA,1799,1732860,79595
2025-08-05 09:28:25,SUNPHARMA,1793.95,1608164,103244
2025-08-05 09:28:30,SUNPHARMA,1810.5,1483330,90665
2025-08-05 09:28:35,SUNPHARMA,1811.75,1391111,91928
2025-08-05 09:28:40,SUNPHARMA,1804.65,1082394,83646
2025-08-05 09:28:45,SUNPHARMA,1807,1745911,126556
2025-08-05 09:28:50,SUNPHARMA,1809,2043634,93165
2025-08-05 09:28:55,SUNPHARMA,1807,1528215,87464
2025-08-05 09:29:00,SUNPHARMA,1803.35,1590478,92526
2025-08-05 09:29:05,SUNPHARMA,1809.75,2742263,136512
2025-08-05 09:29:10,SUNPHARMA,1801.9,2320116,122884
2025-08-05 09:29:15,SUNPHARMA,1801.55,1543970,119898
2025-08-05 09:29:20,SUNPHARMA,1806.2,1948045,128728
2025-08-05 09:29:25,SUNPHARMA,1784,2427677,117137
2025-08-05 09:29:30,SUNPHARMA,1741.9,3071758,187282
2025-08-05 09:29:35,SUNPHARMA,1751.3,1982546,109946
2025-08-05 09:29:40,SUNPHARMA,1763.35,1589883,106489
2025-08-05 09:29:45,SUNPHARMA,1810,3137448,97994
2025-08-05 09:29:50,SUNPHARMA,1805.6,1420813,110390
2025-08-05 09:29:55,SUNPHARMA,1770.8,2014349,132692
2025-08-05 09:30:00,SUNPHARMA,1774,1933316,94107
2025-08-05 09:30:05,SUNPHARMA,1746.2,1533025,92390
2025-08-05 09:30:10,SUNPHARMA,1770,1473358,115425
2025-08-05 09:30:15,SUNPHARMA,1779,1810332,146361
2025-08-05 09:30:20,SUNPHARMA,1797,2471888,141217
2025-08-05 09:30:25,SUNPHARMA,1793.55,1069649,80622
2025-08-05 09:30:30,SUNPHARMA,1804.95,1644075,112530
2025-08-05 09:30:35,SUNPHARMA,1791,1909269,94439
2025-08-05 09:30:40,SUNPHARMA,1829.4,2060619,111178
2025-08-05 09:30:45,SUNPHARMA,1801.5,1658010,97600
2025-08-05 09:30:50,SUNPHARMA,1809.4,5031861,220097
2025-08-05 09:30:55,SUNPHARMA,1860,107596,10095
2025-08-05 09:31:00,SUNPHARMA,1858.1,2572932,130205
2025-08-05 09:31:05,SUNPHARMA,1856.55,1900203,103509
2025-08-05 09:31:10,SUNPHARMA,1864,2295542,124714
2025-08-05 09:31:15,SUNPHARMA,1902,2445724,180221
2025-08-05 09:31:20,SUNPHARMA,1858.1,2148004,142031
2025-08-05 09:31:25,SUNPHARMA,1849.45,1739776,121144
2025-08-05 09:31:30,SUNPHARMA,1836.7,1673366,108180
2025-08-05 09:31:35,SUNPHARMA,1889.8,1192915,121969
2025-08-05 09:31:40,SUNPHARMA,1891,660583,68258
2025-08-05 09:31:45,SUNPHARMA,1907.1,1203693,91186
2025-08-05 09:31:50,SUNPHARMA,1889,1447059,86943
2025-08-05 09:31:55,SUNPHARMA,1900.2,1401914,81168
2025-08-05 09:32:00,SUNPHARMA,1899.5,1383203,75076
2025-08-05 09:32:05,SUNPHARMA,1907.9,676879,59416
2025-08-05 09:32:10,SUNPHARMA,1902.9,1019117,80497
2025-08-05 09:32:15,SUNPHARMA,1894.9,2383012,148382
2025-08-05 09:32:20,SUNPHARMA,1934.7,1597182,177689
2025-08-05 09:32:25,SUNPHARMA,1916,2309881,213338
2025-08-05 09:32:30,SUNPHARMA,1901,1691999,145138
2025-08-05 09:32:35,SUNPHARMA,1907.95,2798189,165063
2025-08-05 09:32:40,SUNPHARMA,1910.15,2492195,166238
2025-08-05 09:32:45,SUNPHARMA,1920,1275678,69135
2025-08-05 09:32:50,SUNPHARMA,1926,2608461,129263
2025-08-05 09:32:55,SUNPHARMA,1945,3809008,188087
2025-08-05 09:33:00,SUNPHARMA,1905,2452807,130765
2025-08-05 09:33:05,SUNPHARMA,1874.2,956893,85657
2025-08-05 09:33:10,SUNPHARMA,1875.5,2528953,121682
2025-08-05 09:33:15,SUNPHARMA,1867,812520,60570
2025-08-05 09:33:20,SUNPHARMA,1867.05,4229991,158236
2025-08-05 09:33:25,SUNPHARMA,1845.55,1675819,96788
2025-08-05 09:33:30,SUNPHARMA,1833.35,1202676,76355
2025-08-05 09:33:35,SUNPHARMA,1865,738265,58493
2025-08-05 09:33:40,SUNPHARMA,1864,1284085,50731
2025-08-05 09:33:45,SUNPHARMA,1853,1322430,55041
2025-08-05 09:33:50,SUNPHARMA,1858.6,2744070,116803
2025-08-05 09:33:55,SUNPHARMA,1850.9,1701900,91741
2025-08-05 09:34:00,SUNPHARMA,1836.1,1460472,92559
2025-08-05 09:34:05,SUNPHARMA,1817.1,1544883,95530
2025-08-05 09:34:10,SUNPHARMA,1829.65,1701134,101459
2025-08-05 09:34:15,SUNPHARMA,1825.05,1902919,103900
2025-08-05 09:34:20,SUNPHARMA,1833,2473477,99722
2025-08-05 09:34:25,SUNPHARMA,1807.85,2148689,115219
2025-08-05 09:34:30,SUNPHARMA,1816.3,1617946,108702
2025-08-05 09:34:35,SUNPHARMA,1823.35,3036374,94251
2025-08-05 09:34:40,SUNPHARMA,1799.8,3205924,138915
2025-08-05 09:34:45,SUNPHARMA,1816.8,1768949,92975
2025-08-05 09:34:50,SUNPHARMA,1789,1231023,52821
2025-08-05 09:34:55,SUNPHARMA,1770.7,933372,71159
2025-08-05 09:35:00,SUNPHARMA,1775,3515492,98314
2025-08-05 09:35:05,SUNPHARMA,1753,1369554,89865
2025-08-05 09:35:10,SUNPHARMA,1764,1184193,65307
2025-08-05 09:35:15,SUNPHARMA,1764.05,1766597,90223
2025-08-05 09:35:20,SUNPHARMA,1745,1363446,60625
2025-08-05 09:35:25,SUNPHARMA,1742,2180718,160306
2025-08-05 09:35:30,SUNPHARMA,1740.8,2207250,95089
2025-08-05 09:35:35,SUNPHARMA,1738,2076963,113509
2025-08-05 09:35:40,SUNPHARMA,1733.8,1526788,56134
2025-08-05 09:35:45,SUNPHARMA,1685,2588408,126527
2025-08-05 09:35:50,SUNPHARMA,1682.9,1666929,99956
2025-08-05 09:35:55,SUNPHARMA,1689.4,2389362,123342
2025-08-05 09:36:00,SUNPHARMA,1694.4,3325416,118882
2025-08-05 09:36:05,SUNPHARMA,1702.5,1600589,70049
2025-08-05 09:36:10,SUNPHARMA,1704,980890,51154
2025-08-05 09:36:15,SUNPHARMA,1729,2458676,162041
2025-08-05 09:36:20,SUNPHARMA,1681.7,2428171,146455
2025-08-05 09:36:25,SUNPHARMA,1674.3,1717135,97950
2025-08-05 09:36:30,SUNPHARMA,1663.2,1425492,115852
2025-08-05 09:36:35,SUNPHARMA,1665.1,3549979,121234
2025-08-05 09:36:40,SUNPHARMA,1670.8,2744489,175577
2025-08-05 09:36:45,SUNPHARMA,1680.5,2836717,170963
2025-08-05 09:36:50,SUNPHARMA,1675.9,2357441,156933
2025-08-05 09:36:55,SUNPHARMA,1676.4,2244190,94096
2025-08-05 09:37:00,SUNPHARMA,1678.1,1670915,68447
2025-08-05 09:37:05,SUNPHARMA,1666.5,2576319,115915
2025-08-05 09:37:10,SUNPHARMA,1675,2163972,92879
2025-08-05 09:37:15,SUNPHARMA,1692,2277889,139350
2025-08-05 09:37:20,SUNPHARMA,1666.1,2123774,112475
2025-08-05 09:37:25,SUNPHARMA,1669,2750390,166093
2025-08-05 09:37:30,SUNPHARMA,1665,1757284,115784
2025-08-05 09:37:35,SUNPHARMA,1663,2779274,125678
2025-08-05 09:37:40,SUNPHARMA,1663.2,1237839,74098
2025-08-05 09:37:45,SUNPHARMA,1644.4,1371545,112551
2025-08-05 09:37:50,SUNPHARMA,1645.3,3421791,135591
2025-08-05 09:37:55,SUNPHARMA,1653.1,1787905,135779
2025-08-05 09:38:00,SUNPHARMA,1679,2796294,137826
2025-08-05 09:38:05,SUNPHARMA,1688,2210231,109211
2025-08-05 09:38:10,SUNPHARMA,1684.7,1477972,63080
2025-08-05 09:38:15,SUNPHARMA,1692,4275269,153868
2025-08-05 09:38:20,SUNPHARMA,1690,2017991,111431
2025-08-05 09:38:25,SUNPHARMA,1693.4,1433336,108718
2025-08-05 09:38:30,SUNPHARMA,1680.9,5972497,242788
2025-08-05 09:38:35,SUNPHARMA,1681,1452975,79585
2025-08-05 09:38:40,SUNPHARMA,1664,1277935,97990
2025-08-05 09:38:45,SUNPHARMA,1667.5,1974760,108457
2025-08-05 09:38:50,SUNPHARMA,1676,2262270,152791
2025-08-05 09:38:55,SUNPHARMA,1674.9,2489267,219225
2025-08-05 09:39:00,SUNPHARMA,1699.5,1341246,105815
2025-08-05 09:39:05,SUNPHARMA,1664,1163986,140164
2025-08-05 09:39:10,SUNPHARMA,1681.5,2180496,117647
2025-08-05 09:39:15,SUNPHARMA,1679.1,857867,115106
2025-08-05 09:39:20,SUNPHARMA,1689.1,1962645,110439
2025-08-05 09:39:25,SUNPHARMA,1724.7,1645287,108552
2025-08-05 09:39:30,SUNPHARMA,1732,857827,81728
2025-08-05 09:39:35,SUNPHARMA,1714,1199181,89141
2025-08-05 09:39:40,SUNPHARMA,1729,1298188,88906
2025-08-05 09:39:45,SUNPHARMA,1730,1615649,88612
2025-08-05 09:39:50,SUNPHARMA,1738.3,1397724,90738
2025-08-05 09:39:55,SUNPHARMA,1710.2,1515825,95862
2025-08-05 09:40:00,SUNPHARMA,1702.2,2507223,131175
2025-08-05 09:40:05,SUNPHARMA,1689.9,1338092,100504
2025-08-05 09:40:10,SUNPHARMA,1748,1844944,120055
2025-08-05 09:40:15,SUNPHARMA,1755,6021550,159547
2025-08-05 09:40:20,SUNPHARMA,1780.9,1668898,85991
2025-08-05 09:40:25,SUNPHARMA,1819,1402706,83247
2025-08-05 09:40:30,SUNPHARMA,1834.2,1121058,54616
2025-08-05 09:40:35,SUNPHARMA,1825,1299181,87238
2025-08-05 09:40:40,SUNPHARMA,1821.6,2513418,93747
2025-08-05 09:40:45,SUNPHARMA,1800.2,1924091,86354
2025-08-05 09:40:50,SUNPHARMA,1842.2,1732860,79595
2025-08-05 09:40:55,SUNPHARMA,1781.8,1608164,103244
2025-08-05 09:41:00,SUNPHARMA,1806.9,1483330,90665
2025-08-05 09:41:05,SUNPHARMA,1785.2,1391111,91928
2025-08-05 09:41:10,SUNPHARMA,1748.4,1082394,83646
2025-08-05 09:41:15,SUNPHARMA,1746.4,1745911,126556
2025-08-05 09:41:20,SUNPHARMA,1757,2043634,93165
2025-08-05 09:41:25,SUNPHARMA,1691,1528215,87464
2025-08-05 09:41:30,SUNPHARMA,1705.2,1590478,92526
2025-08-05 09:41:35,SUNPHARMA,1687.9,2742263,136512
2025-08-05 09:41:40,SUNPHARMA,1651.75,2320116,122884
2025-08-05 09:41:45,SUNPHARMA,1691,1543970,119898
2025-08-05 09:41:50,SUNPHARMA,1677.1,1948045,128728
2025-08-05 09:41:55,SUNPHARMA,1705,2427677,117137
2025-08-05 09:42:00,SUNPHARMA,1772,3071758,187282
2025-08-05 09:42:05,SUNPHARMA,1713.95,1982546,109946
2025-08-05 09:42:10,SUNPHARMA,1698.3,1589883,106489
2025-08-05 09:42:15,SUNPHARMA,1733.95,3137448,97994
2025-08-05 09:42:20,SUNPHARMA,1734.35,1420813,110390
2025-08-05 09:42:25,SUNPHARMA,1750.05,2014349,132692
2025-08-05 09:42:30,SUNPHARMA,1761,1933316,94107
2025-08-05 09:42:35,SUNPHARMA,1784,1533025,92390
2025-08-05 09:42:40,SUNPHARMA,1790,1473358,115425
2025-08-05 09:42:45,SUNPHARMA,1754,1810332,146361
2025-08-05 09:42:50,SUNPHARMA,1679.85,2471888,141217
2025-08-05 09:42:55,SUNPHARMA,1675,1069649,80622
2025-08-05 09:43:00,SUNPHARMA,1657,1644075,112530
2025-08-05 09:43:05,SUNPHARMA,1610,1909269,94439
2025-08-05 09:43:10,SUNPHARMA,1607,2060619,111178
2025-08-05 09:43:15,SUNPHARMA,1615,1658010,97600
2025-08-05 09:43:20,SUNPHARMA,1575.4,5031861,220097
2025-08-05 09:43:25,SUNPHARMA,1565,107596,10095
2025-08-05 09:43:30,SUNPHARMA,1584,2572932,130205
2025-08-05 09:43:35,SUNPHARMA,1590,1900203,103509
2025-08-05 09:43:40,SUNPHARMA,1642,2295542,124714
2025-08-05 09:43:45,SUNPHARMA,1611.55,2445724,180221
2025-08-05 09:43:50,SUNPHARMA,1636.85,2148004,142031
2025-08-05 09:43:55,SUNPHARMA,1638,1739776,121144
2025-08-05 09:44:00,SUNPHARMA,1671,1673366,108180
2025-08-05 09:44:05,SUNPHARMA,1677.65,1192915,121969
2025-08-05 09:44:10,SUNPHARMA,1699.95,660583,68258
2025-08-05 09:44:15,SUNPHARMA,1711.15,1203693,91186
2025-08-05 09:44:20,SUNPHARMA,1702,1447059,86943
2025-08-05 09:44:25,SUNPHARMA,1745,1401914,81168
2025-08-05 09:44:30,SUNPHARMA,1690.05,1383203,75076
2025-08-05 09:44:35,SUNPHARMA,1701.6,676879,59416
2025-08-05 09:44:40,SUNPHARMA,1733.85,1019117,80497
2025-08-05 09:44:45,SUNPHARMA,1745.9,2383012,148382
2025-08-05 09:44:50,SUNPHARMA,1747,1597182,177689
2025-08-05 09:44:55,SUNPHARMA,1753,2309881,213338
2025-08-05 09:45:00,SUNPHARMA,1759.35,1691999,145138
2025-08-05 09:45:05,SUNPHARMA,1737.85,2798189,165063
2025-08-05 09:45:10,SUNPHARMA,1747.15,2492195,166238
2025-08-05 09:45:15,SUNPHARMA,1752.85,1275678,69135
2025-08-05 09:45:20,SUNPHARMA,1737.15,2608461,129263
2025-08-05 09:45:25,SUNPHARMA,1742.45,3809008,188087
2025-08-05 09:45:30,SUNPHARMA,1711,2452807,130765
2025-08-05 09:45:35,SUNPHARMA,1787.95,956893,85657
2025-08-05 09:45:40,SUNPHARMA,1818,2528953,121682
2025-08-05 09:45:45,SUNPHARMA,1839,812520,60570
2025-08-05 09:45:50,SUNPHARMA,1794,4229991,158236
2025-08-05 09:45:55,SUNPHARMA,1764.4,1675819,96788
2025-08-05 09:46:00,SUNPHARMA,1773,1202676,76355
2025-08-05 09:46:05,SUNPHARMA,1789.5,738265,58493
2025-08-05 09:46:10,SUNPHARMA,1770,1284085,50731
2025-08-05 09:46:15,SUNPHARMA,1759,1322430,55041
2025-08-05 09:46:20,SUNPHARMA,1774.5,2744070,116803
2025-08-05 09:46:25,SUNPHARMA,1746.7,1701900,91741
2025-08-05 09:46:30,SUNPHARMA,1788,1460472,92559
2025-08-05 09:46:35,SUNPHARMA,1830.05,1544883,95530
2025-08-05 09:46:40,SUNPHARMA,1832.8,1701134,101459
2025-08-05 09:46:45,SUNPHARMA,1852,1902919,103900
2025-08-05 09:46:50,SUNPHARMA,1849.2,2473477,99722
2025-08-05 09:46:55,SUNPHARMA,1848.65,2148689,115219
2025-08-05 09:47:00,SUNPHARMA,1874.1,1617946,108702
2025-08-05 09:47:05,SUNPHARMA,1894,3036374,94251
2025-08-05 09:47:10,SUNPHARMA,1890,3205924,138915
2025-08-05 09:47:15,SUNPHARMA,1871.35,1768949,92975
2025-08-05 09:47:20,SUNPHARMA,1864.55,1231023,52821
2025-08-05 09:47:25,SUNPHARMA,1845.05,933372,71159
2025-08-05 09:47:30,SUNPHARMA,1817.1,3515492,98314
2025-08-05 09:47:35,SUNPHARMA,1816,1369554,89865
2025-08-05 09:47:40,SUNPHARMA,1810,1184193,65307
2025-08-05 09:47:45,SUNPHARMA,1821.3,1766597,90223
2025-08-05 09:47:50,SUNPHARMA,1799,1363446,60625
2025-08-05 09:47:55,SUNPHARMA,1793.95,2180718,160306
2025-08-05 09:48:00,SUNPHARMA,1810.5,2207250,95089
2025-08-05 09:48:05,SUNPHARMA,1811.75,2076963,113509
2025-08-05 09:48:10,SUNPHARMA,1804.65,1526788,56134
2025-08-05 09:48:15,SUNPHARMA,1807,1338092,100504
2025-08-05 09:48:20,SUNPHARMA,1809,1844944,120055
2025-08-05 09:48:25,SUNPHARMA,1807,6021550,159547
2025-08-05 09:48:30,SUNPHARMA,1803.35,1668898,85991
2025-08-05 09:48:35,SUNPHARMA,1809.75,1402706,83247
2025-08-05 09:48:40,SUNPHARMA,1801.9,1121058,54616
2025-08-05 09:48:45,SUNPHARMA,1801.55,1299181,87238
2025-08-05 09:48:50,SUNPHARMA,1806.2,2513418,93747
2025-08-05 09:48:55,SUNPHARMA,1784,1924091,86354
2025-08-05 09:49:00,SUNPHARMA,1741.9,1732860,79595
2025-08-05 09:49:05,SUNPHARMA,1751.3,1608164,103244
2025-08-05 09:49:10,SUNPHARMA,1763.35,1483330,90665
2025-08-05 09:49:15,SUNPHARMA,1810,1391111,91928
2025-08-05 09:49:20,SUNPHARMA,1805.6,1082394,83646
2025-08-05 09:49:25,SUNPHARMA,1770.8,1745911,126556
2025-08-05 09:49:30,SUNPHARMA,1774,2043634,93165
2025-08-05 09:49:35,SUNPHARMA,1746.2,1528215,87464
2025-08-05 09:49:40,SUNPHARMA,1770,1590478,92526
2025-08-05 09:49:45,SUNPHARMA,1779,2742263,136512
2025-08-05 09:49:50,SUNPHARMA,1797,2320116,122884
2025-08-05 09:49:55,SUNPHARMA,1793.55,1543970,119898
2025-08-05 09:50:00,SUNPHARMA,1804.95,1948045,128728
